ID,Classification,hvg_k_mean,hvg_k_std,hvg_k_skew,hvg_lambda_tail,hvg_clustering_mean,hvg_transitivity,hvg_assortativity,hvg_triangles_mean,hvg_efficiency,hvg_eig_fiedler,hvg_eig_max,dhvg_k_in_mean,dhvg_k_in_std,dhvg_k_out_mean,dhvg_k_out_std,dhvg_k_imbalance,dhvg_clustering_mean,dhvg_transitivity,dhvg_assortativity,dhvg_triangles_mean,dhvg_efficiency,dhvg_eig_fiedler,dhvg_eig_max,whvg_k_mean,whvg_k_std,whvg_k_skew,whvg_lambda_tail,whvg_clustering_mean,whvg_transitivity,whvg_assortativity,whvg_triangles_mean,whvg_efficiency,whvg_strength_mean,whvg_strength_std,whvg_disparity_mean,whvg_disparity_std,whvg_eig_fiedler,whvg_eig_max
1610071320374137623,Blazar,3.940503432494279,2.3563794753141063,2.086905841027507,0.3101410652384695,0.6471764251512536,0.3404539385847797,0.1432632771988604,2.917620137299771,0.17355704938718225,,,1.9702517162471396,1.4130911895890896,1.9702517162471396,1.365321792826205,0.0,0.6471764251512536,0.3404539385847797,0.1432632771988604,2.917620137299771,0.17355704938718225,,,3.940503432494279,2.3563794753141063,2.086905841027507,0.3101410652384695,0.6471764251512536,0.3404539385847797,0.1432632771988604,2.917620137299771,0.17355704938718225,3.9116743718782807,4.384307903423795,0.4522779788312141,0.19185644417465095,,
1610011180064110646,SN,3.816901408450704,2.1611802927764585,1.7030013178076853,0.36555191825620276,0.6345244739610936,0.3561643835616438,0.18792911743026566,2.7464788732394365,0.24486655587942435,,,1.908450704225352,1.3263575536958285,1.908450704225352,1.2721553717307679,0.0,0.6345244739610936,0.3561643835616438,0.18792911743026566,2.7464788732394365,0.24486655587942435,,,3.816901408450704,2.1611802927764585,1.7030013178076853,0.36555191825620276,0.6345244739610936,0.3561643835616438,0.18792911743026566,2.7464788732394365,0.24486655587942435,3.95957961601697,2.9945330267354966,0.45646386109835585,0.19087759907720092,,
1609251400984119582,CV,3.8378378378378377,2.082923017787205,1.6278117907262315,0.343139745519555,0.6291505791505791,0.3646850044365572,0.18169831080531101,2.777027027027027,0.24219481872541257,,,1.9189189189189189,1.24939722500824,1.9189189189189189,1.276150850576004,0.0,0.6291505791505791,0.3646850044365572,0.18169831080531101,2.777027027027027,0.24219481872541257,,,3.8378378378378377,2.082923017787205,1.6278117907262315,0.343139745519555,0.6291505791505791,0.3646850044365572,0.18169831080531101,2.777027027027027,0.24219481872541257,3.055648233121228,2.1797186889352305,0.4326872092490202,0.19346693533097983,,
1609251231144129676,Flare,3.8991097922848663,2.2556028051613795,1.877664556427415,0.37527506559237206,0.6389961999754284,0.34648805213613326,0.14055765293380681,2.8397626112759644,0.19556995495561752,,,1.9495548961424332,1.3233157183037825,1.9495548961424332,1.3300258059949537,0.0,0.6389961999754284,0.34648805213613326,0.14055765293380681,2.8397626112759644,0.19556995495561752,,,3.8991097922848663,2.2556028051613795,1.877664556427415,0.37527506559237206,0.6389961999754284,0.34648805213613326,0.14055765293380681,2.8397626112759644,0.19556995495561752,3.048430593052175,3.165410407193954,0.44871134274868013,0.1845692698659054,,
1609221041244110267,SN,3.917293233082707,2.1609838777809975,1.307657227265105,0.3985776088678402,0.6432664453341145,0.3587108827650631,0.09650572979914343,2.887218045112782,0.19007158467863863,,,1.9586466165413534,1.2483750532657931,1.9586466165413534,1.3412836304733502,0.0,0.6432664453341145,0.3587108827650631,0.09650572979914343,2.887218045112782,0.19007158467863863,,,3.917293233082707,2.1609838777809975,1.307657227265105,0.3985776088678402,0.6432664453341145,0.3587108827650631,0.09650572979914343,2.887218045112782,0.19007158467863863,5.100186884812993,5.091036265457368,0.4323981828240643,0.17555237373891205,,
1609221010114117243,Flare,3.899665551839465,2.063368974987366,1.4851910824921777,0.3603159782726805,0.6394918348095605,0.3674258702191663,0.07590138764212163,2.859531772575251,0.17406402699909412,,,1.9498327759197325,1.46102943004153,1.9498327759197325,1.2161778656095699,0.0,0.6394918348095605,0.3674258702191663,0.07590138764212163,2.859531772575251,0.17406402699909412,,,3.899665551839465,2.063368974987366,1.4851910824921777,0.3603159782726805,0.6394918348095605,0.3674258702191663,0.07590138764212163,2.859531772575251,0.17406402699909412,1.2148363840213072,3.081576245865914,0.4509799972025191,0.1868765279915806,,
1609101690374137222,HPM,3.78,2.0522183119736557,1.373240650846836,0.4056242293648261,0.6463585858585859,0.36684782608695654,-0.07340745802781505,2.7,0.24754879239728492,,,1.89,1.3030349189488362,1.89,1.190756062340226,0.0,0.6463585858585859,0.36684782608695654,-0.07340745802781505,2.7,0.24754879239728492,,,3.78,2.0522183119736557,1.373240650846836,0.4056242293648261,0.6463585858585859,0.36684782608695654,-0.07340745802781505,2.7,0.24754879239728492,0.9897395942949158,1.65379679797945,0.44161345420990594,0.18208385583564138,,
1609100091264119252,Other,3.748792270531401,2.388516405362169,2.938091240231843,0.2624921897739168,0.6109054297033836,0.3295111647555824,-0.0059711597305410445,2.63768115942029,0.17309400676222014,,,1.8743961352657006,1.1478488587340847,1.8743961352657006,2.076710399796453,0.0,0.6109054297033836,0.3295111647555824,-0.0059711597305410445,2.63768115942029,0.17309400676222014,,,3.748792270531401,2.388516405362169,2.938091240231843,0.2624921897739168,0.6109054297033836,0.3295111647555824,-0.0059711597305410445,2.63768115942029,0.17309400676222014,11.033230762937292,20.39904935496964,0.6275095486080701,0.24754502175415152,,
1609061180834144443,CV,3.8917525773195876,2.1559397741857347,1.5997950407738915,0.4141607018413347,0.625805852223378,0.3578606158833063,0.06571020403764424,2.845360824742268,0.134818724760571,,,1.9458762886597938,1.3621006007454715,1.9458762886597938,1.3334160861945188,0.0,0.625805852223378,0.3578606158833063,0.06571020403764424,2.845360824742268,0.134818724760571,,,3.8917525773195876,2.1559397741857347,1.5997950407738915,0.4141607018413347,0.625805852223378,0.3578606158833063,0.06571020403764424,2.845360824742268,0.134818724760571,4.868439510489903,5.967564015738925,0.45577815421787315,0.18620685491149389,,
1609030071214116517,SN,3.911764705882353,2.1055619210700516,1.4080735749739035,0.39819064825988004,0.6395144561321032,0.3635687732342007,0.0948553222605248,2.876470588235294,0.17396489950372127,,,1.9558823529411764,1.2860544258153188,1.9558823529411764,1.3507495035917232,0.0,0.6395144561321032,0.3635687732342007,0.0948553222605248,2.876470588235294,0.17396489950372127,,,3.911764705882353,2.1055619210700516,1.4080735749739035,0.39819064825988004,0.6395144561321032,0.3635687732342007,0.0948553222605248,2.876470588235294,0.17396489950372127,4.087872421151637,5.6770136476595,0.4612718324828077,0.19158980315633595,,
1609020010114127735,SN,3.917525773195876,2.2198887147091697,1.4591314995389602,0.37874294530223823,0.6382868944724615,0.3516806722689076,0.168218972940369,2.8762886597938144,0.19761566329290045,,,1.958762886597938,1.343822770284575,1.958762886597938,1.356548524419121,0.0,0.6382868944724615,0.3516806722689076,0.168218972940369,2.8762886597938144,0.19761566329290045,,,3.917525773195876,2.2198887147091697,1.4591314995389602,0.37874294530223823,0.6382868944724615,0.3516806722689076,0.168218972940369,2.8762886597938144,0.19761566329290045,2.370565906050082,1.79562356583144,0.4377293670040323,0.19293534331105308,,
1608311070894114808,SN,3.94375,2.345865711736288,1.7402313959474105,0.34628582535883884,0.6432487391081141,0.3418553688823959,0.09695621233990617,2.925,0.19160362843358972,,,1.971875,1.4061770814428032,1.971875,1.3950211411928495,0.0,0.6432487391081141,0.3418553688823959,0.09695621233990617,2.925,0.19160362843358972,,,3.94375,2.345865711736288,1.7402313959474105,0.34628582535883884,0.6432487391081141,0.3418553688823959,0.09695621233990617,2.925,0.19160362843358972,4.214650540083018,3.7274413946815086,0.4326956977583204,0.18129374252999478,,
1608291180064102809,SN,3.9285714285714284,2.203981697251825,1.4746718627487436,0.41952088730247983,0.6464484538660362,0.35460040295500334,0.1363202035600052,2.901098901098901,0.17515058267717487,,,1.9642857142857142,1.3286113074482826,1.9642857142857142,1.3852993034451395,0.0,0.6464484538660362,0.35460040295500334,0.1363202035600052,2.901098901098901,0.17515058267717487,,,3.9285714285714284,2.203981697251825,1.4746718627487436,0.41952088730247983,0.6464484538660362,0.35460040295500334,0.1363202035600052,2.901098901098901,0.17515058267717487,3.2278562137577476,2.6676671450383758,0.43141604583844423,0.17369903560119995,,
1607101600454143507,CV,3.6923076923076925,1.9057337616473895,1.245535309551108,0.47408262148618535,0.6140692640692641,0.3778337531486146,-0.009955313238668521,2.5641025641025643,0.1946449562675972,,,1.8461538461538463,1.2917581249035894,1.8461538461538463,1.3688561861578603,0.0,0.6140692640692641,0.3778337531486146,-0.009955313238668521,2.5641025641025643,0.1946449562675972,,,3.6923076923076925,1.9057337616473895,1.245535309551108,0.47408262148618535,0.6140692640692641,0.3778337531486146,-0.009955313238668521,2.5641025641025643,0.1946449562675972,9.17743280678757,12.620928397504638,0.5138529415873223,0.20828355677799198,,
1607101350754138969,AGN,3.8275862068965516,2.0226129484209516,1.1759322782630006,0.3760955534663912,0.640450067174205,0.37109826589595374,0.04837924150212374,2.7672413793103448,0.24334307413392797,,,1.9137931034482758,1.2146303930317963,1.9137931034482758,1.3362903199764573,0.0,0.640450067174205,0.37109826589595374,0.04837924150212374,2.7672413793103448,0.24334307413392797,,,3.8275862068965516,2.0226129484209516,1.1759322782630006,0.3760955534663912,0.640450067174205,0.37109826589595374,0.04837924150212374,2.7672413793103448,0.24334307413392797,3.144104667579801,2.298103329716247,0.4424945621364055,0.188464345274805,,
1607091210014124380,Blazar,3.8676470588235294,2.3351811352132956,2.1011982129297397,0.32608198703716484,0.6302770146520147,0.34,0.09454702230719098,2.8125,0.19350040032099763,,,1.9338235294117647,1.3460301428009405,1.9338235294117647,1.4637894309872224,0.0,0.6302770146520147,0.34,0.09454702230719098,2.8125,0.19350040032099763,,,3.8676470588235294,2.3351811352132956,2.1011982129297397,0.32608198703716484,0.6302770146520147,0.34,0.09454702230719098,2.8125,0.19350040032099763,4.027289104707749,6.8079639370978215,0.4605734188422004,0.18628108501406138,,
1607051090894117774,CV,3.7450980392156863,1.9132472883730276,1.3088977042157597,0.3465065314930053,0.6108465608465609,0.379746835443038,0.029973803056845785,2.6470588235294117,0.23495797947603417,,,1.8725490196078431,1.3333693766754589,1.8725490196078431,1.0816796001594,0.0,0.6108465608465609,0.379746835443038,0.029973803056845785,2.6470588235294117,0.23495797947603417,,,3.7450980392156863,1.9132472883730276,1.3088977042157597,0.3465065314930053,0.6108465608465609,0.379746835443038,0.029973803056845785,2.6470588235294117,0.23495797947603417,5.217509589588145,4.178503552191138,0.4402804314453682,0.1700938095777535,,
1607041211134127847,Flare,3.966666666666667,2.2886191858362497,1.5196502811189432,0.39997270793396994,0.6505459201292535,0.3479255145377328,0.10193177737183116,2.9583333333333335,0.18694643968101876,,,1.9833333333333334,1.3823289526495974,1.9833333333333334,1.3290556379959753,0.0,0.6505459201292535,0.3479255145377328,0.10193177737183116,2.9583333333333335,0.18694643968101876,,,3.966666666666667,2.2886191858362497,1.5196502811189432,0.39997270793396994,0.6505459201292535,0.3479255145377328,0.10193177737183116,2.9583333333333335,0.18694643968101876,2.4755029065221676,3.891731179649484,0.43521378734731986,0.1712093523978387,,
1607041071204134191,Flare,3.9245283018867925,2.23225967756149,1.4708775446588473,0.4164651927944768,0.6497667531629795,0.35213204951856947,0.08274079530240507,2.8981132075471696,0.19562029364132788,,,1.9622641509433962,1.3169757257822754,1.9622641509433962,1.373087199898887,0.0,0.6497667531629795,0.35213204951856947,0.08274079530240507,2.8981132075471696,0.19562029364132788,,,3.9245283018867925,2.23225967756149,1.4708775446588473,0.4164651927944768,0.6497667531629795,0.35213204951856947,0.08274079530240507,2.8981132075471696,0.19562029364132788,3.260487211748949,2.8496304375600965,0.44708669623950714,0.1908924476443036,,
1606161090634117514,Blazar,3.9245283018867925,2.187865821519361,1.3479806023620835,0.4035791725748622,0.6444469726140886,0.3559827643354325,0.09298786046734765,2.894878706199461,0.16580210105821871,,,1.9622641509433962,1.3572920739067356,1.9622641509433962,1.2900946475999573,0.0,0.6444469726140886,0.3559827643354325,0.09298786046734765,2.894878706199461,0.16580210105821871,,,3.9245283018867925,2.187865821519361,1.3479806023620835,0.4035791725748622,0.6444469726140886,0.3559827643354325,0.09298786046734765,2.894878706199461,0.16580210105821871,3.9008985906867055,2.858718277868393,0.4346261807766724,0.1794702318981906,,
1606160041224106591,Flare,3.859375,2.056750983803095,1.2873187222997886,0.4253517547608134,0.6467583198051948,0.368474923234391,0.08823153341968856,2.8125,0.2464728530027378,,,1.9296875,1.2259154344177865,1.9296875,1.3760427509142839,0.0,0.6467583198051948,0.368474923234391,0.08823153341968856,2.8125,0.2464728530027378,,,3.859375,2.056750983803095,1.2873187222997886,0.4253517547608134,0.6467583198051948,0.368474923234391,0.08823153341968856,2.8125,0.2464728530027378,6.023509846431251,12.053500997137998,0.4745846325827846,0.21582673216410572,,
1606160041184142245,Flare,3.9155672823219,2.2632186626859725,1.6640003373256806,0.37517914564427485,0.6425975153547713,0.3484365028717294,0.10756275436606706,2.8812664907651717,0.17738054824274962,,,1.95778364116095,1.3776624865342122,1.95778364116095,1.2967633121558833,0.0,0.6425975153547713,0.3484365028717294,0.10756275436606706,2.8812664907651717,0.17738054824274962,,,3.9155672823219,2.2632186626859725,1.6640003373256806,0.37517914564427485,0.6425975153547713,0.3484365028717294,0.10756275436606706,2.8812664907651717,0.17738054824274962,2.929139702105309,2.5050170578686095,0.44188250673713725,0.1904354029044677,,
1606141460534112713,CV,3.8550724637681157,2.062609591775025,1.2337057601792192,0.4263112431660697,0.6341160047681788,0.36752136752136755,0.1316127871729601,2.8043478260869565,0.23799807630336434,,,1.9275362318840579,1.422580229567674,1.9275362318840579,1.1586954255829964,0.0,0.6341160047681788,0.36752136752136755,0.1316127871729601,2.8043478260869565,0.23799807630336434,,,3.8550724637681157,2.062609591775025,1.2337057601792192,0.4263112431660697,0.6341160047681788,0.36752136752136755,0.1316127871729601,2.8043478260869565,0.23799807630336434,3.70928283521793,2.298761989386555,0.42926466841078237,0.18180879620836532,,
1606141430534127913,CV,3.828054298642534,2.066174535154603,1.3541580302616438,0.39805717521476675,0.6282883782883784,0.36510791366906475,0.0006323915900120368,2.755656108597285,0.15992891008996,,,1.914027149321267,1.3610059425783203,1.914027149321267,1.2096267623694055,0.0,0.6282883782883784,0.36510791366906475,0.0006323915900120368,2.755656108597285,0.15992891008996,,,3.828054298642534,2.066174535154603,1.3541580302616438,0.39805717521476675,0.6282883782883784,0.36510791366906475,0.0006323915900120368,2.755656108597285,0.15992891008996,5.472411336899964,9.0316308488935,0.46498338396481365,0.20465780968062294,,
1606131550474124364,AGN,3.7383177570093458,2.0247831248725876,1.404901423781229,0.352998411845696,0.6217987619856777,0.36766623207301175,0.12017445827107087,2.635514018691589,0.2535157352297224,,,1.8691588785046729,1.261093666798729,1.8691588785046729,1.2386615639813496,0.0,0.6217987619856777,0.36766623207301175,0.12017445827107087,2.635514018691589,0.2535157352297224,,,3.7383177570093458,2.0247831248725876,1.404901423781229,0.352998411845696,0.6217987619856777,0.36766623207301175,0.12017445827107087,2.635514018691589,0.2535157352297224,3.887503175043585,2.8586104788373414,0.4800424175316677,0.2280298570341932,,
1606081010804105155,Flare,3.9157088122605366,2.200788428793906,1.5870076219033573,0.37707325517004575,0.6494074040051052,0.35485391140433553,0.07435363918953698,2.8850574712643677,0.18511042090181493,,,1.9578544061302683,1.4470691723377962,1.9578544061302683,1.2903063262590144,0.0,0.6494074040051052,0.35485391140433553,0.07435363918953698,2.8850574712643677,0.18511042090181493,,,3.9157088122605366,2.200788428793906,1.5870076219033573,0.37707325517004575,0.6494074040051052,0.35485391140433553,0.07435363918953698,2.8850574712643677,0.18511042090181493,5.36616549510551,4.468908047068896,0.46095047940580164,0.20221445358564774,,
1606071230774110988,AGN,3.92258064516129,2.171770450268087,1.4207544764994535,0.4152782833202746,0.6351510496671787,0.3588516746411483,0.12516281823564165,2.903225806451613,0.24086065635707382,,,1.961290322580645,1.2489162836054042,1.961290322580645,1.3999256706892458,0.0,0.6351510496671787,0.3588516746411483,0.12516281823564165,2.903225806451613,0.24086065635707382,,,3.92258064516129,2.171770450268087,1.4207544764994535,0.4152782833202746,0.6351510496671787,0.3588516746411483,0.12516281823564165,2.903225806451613,0.24086065635707382,3.485696086349912,2.7903374211982133,0.4359008090319851,0.18186428627049875,,
1606061120624122054,Flare,3.8534031413612566,2.084466720203062,1.3153972305025041,0.4533378605363543,0.6411077869193053,0.36245733788395906,0.1428698545388518,2.7801047120418847,0.2125029122617879,,,1.9267015706806283,1.2800806216215197,1.9267015706806283,1.271874203478462,0.0,0.6411077869193053,0.36245733788395906,0.1428698545388518,2.7801047120418847,0.2125029122617879,,,3.8534031413612566,2.084466720203062,1.3153972305025041,0.4533378605363543,0.6411077869193053,0.36245733788395906,0.1428698545388518,2.7801047120418847,0.2125029122617879,4.33827915898792,5.953945458548222,0.44078464821925756,0.18380749673593916,,
1606031380684117420,CV,3.791907514450867,1.9361314603892088,1.618408025859785,0.43714697106196543,0.6300625193688778,0.3774193548387097,-0.01607606537345329,2.7052023121387285,0.1732197411634035,,,1.8959537572254335,1.4626904651037882,1.8959537572254335,1.3302335134004648,0.0,0.6300625193688778,0.3774193548387097,-0.01607606537345329,2.7052023121387285,0.1732197411634035,,,3.791907514450867,1.9361314603892088,1.618408025859785,0.43714697106196543,0.6300625193688778,0.3774193548387097,-0.01607606537345329,2.7052023121387285,0.1732197411634035,12.373368006918158,16.52396778906606,0.5403559852018305,0.21667392353822904,,
1605301490444110548,AGN,3.8838709677419354,2.248884565690798,1.7134378225604305,0.33168741978949173,0.6420730882021204,0.35,0.08557305288149446,2.8451612903225807,0.2368120307751455,,,1.9419354838709677,1.306256456949224,1.9419354838709677,1.3111861641765412,0.0,0.6420730882021204,0.35,0.08557305288149446,2.8451612903225807,0.2368120307751455,,,3.8838709677419354,2.248884565690798,1.7134378225604305,0.33168741978949173,0.6420730882021204,0.35,0.08557305288149446,2.8451612903225807,0.2368120307751455,3.762557240106145,3.118668059846401,0.4432843378054068,0.17941676382947205,,
1605281010644131002,SN,3.9363957597173145,2.2153138102768244,1.392320930746142,0.3838713110287158,0.6409843003482579,0.3540772532188841,0.1303850583615652,2.9151943462897525,0.18939976235860115,,,1.9681978798586572,1.3221593069401159,1.9681978798586572,1.33280673173762,0.0,0.6409843003482579,0.3540772532188841,0.1303850583615652,2.9151943462897525,0.18939976235860115,,,3.9363957597173145,2.2153138102768244,1.392320930746142,0.3838713110287158,0.6409843003482579,0.3540772532188841,0.1303850583615652,2.9151943462897525,0.18939976235860115,3.51552444926961,5.369034502023277,0.45188535166319643,0.18590406871318213,,
1605280120874164002,CV,3.7222222222222223,1.9759354715309712,1.7888983417582558,0.3485462208340268,0.631435128657351,0.3720316622691293,-0.0843509212890766,2.611111111111111,0.21483839455519402,,,1.8611111111111112,1.166335931956501,1.8611111111111112,1.2357209121964015,0.0,0.631435128657351,0.3720316622691293,-0.0843509212890766,2.611111111111111,0.21483839455519402,,,3.7222222222222223,1.9759354715309712,1.7888983417582558,0.3485462208340268,0.631435128657351,0.3720316622691293,-0.0843509212890766,2.611111111111111,0.21483839455519402,4.752729228905143,4.357495337441378,0.4528236311898983,0.19839318837298497,,
1605251490574133437,Flare,3.897727272727273,2.2989116630942443,2.022360735613335,0.3403699542474214,0.652044672499218,0.34544208361891704,0.064022019731854,2.8636363636363638,0.23581552538368156,,,1.9488636363636365,1.5749093998603838,1.9488636363636365,1.2306220081160195,0.0,0.652044672499218,0.34544208361891704,0.064022019731854,2.8636363636363638,0.23581552538368156,,,3.897727272727273,2.2989116630942443,2.022360735613335,0.3403699542474214,0.652044672499218,0.34544208361891704,0.064022019731854,2.8636363636363638,0.23581552538368156,3.101709676596401,8.923191973396209,0.4653986169630256,0.19965433530828422,,
1605161490534127874,HPM,3.8728323699421967,2.1086147442172125,1.661723268550812,0.33664708102095675,0.6427516285897789,0.36302895322939865,0.08719231746914194,2.8265895953757227,0.21421249770825268,,,1.9364161849710984,1.347874751978567,1.9364161849710984,1.2998456512076657,0.0,0.6427516285897789,0.36302895322939865,0.08719231746914194,2.8265895953757227,0.21421249770825268,,,3.8728323699421967,2.1086147442172125,1.661723268550812,0.33664708102095675,0.6427516285897789,0.36302895322939865,0.08719231746914194,2.8265895953757227,0.21421249770825268,0.7237559153471875,0.9155826383860082,0.4379356059835796,0.17315661352875936,,
1605141230764138402,HPM,3.76,1.980504986108341,1.2883990633503548,0.39271189500110376,0.6118109668109669,0.3734265734265734,0.08064407394923025,2.67,0.25677516142668233,,,1.88,1.1513470371699401,1.88,1.3437261625792658,0.0,0.6118109668109669,0.3734265734265734,0.08064407394923025,2.67,0.25677516142668233,,,3.76,1.980504986108341,1.2883990633503548,0.39271189500110376,0.6118109668109669,0.3734265734265734,0.08064407394923025,2.67,0.25677516142668233,2.143263836597672,1.9716599562494035,0.45828313917661645,0.19462091339141088,,
